CONN,1762276624.050977,CDG1Hn1O88KcrUDUAg,192.168.1.226,48901,192.168.1.1,53,udp,dns,0.016186,0,139,SHR,T,T,0,Cd,0,0,1,167,-,17
CONN,1762276624.051058,CN9dEE3oNmvmg8zfVc,192.168.1.226,55168,192.168.1.1,53,udp,dns,0.016369,0,168,SHR,T,T,0,Cd,0,0,1,196,-,17
CONN,1762276624.053563,CMgMZZ3cnNI5sRu6Rb,192.168.1.226,53042,192.168.1.1,53,udp,dns,0.013924,0,71,SHR,T,T,0,Cd,0,0,1,99,-,17
CONN,1762276624.053616,CBojnR3TS9Go2qXqRb,192.168.1.226,37318,192.168.1.1,53,udp,dns,0.013919,0,105,SHR,T,T,0,Cd,0,0,1,133,-,17
CONN,1762276624.054780,C8YOWg0IPEEvYsa94,192.168.1.226,45073,192.168.1.1,53,udp,dns,0.012804,0,94,SHR,T,T,0,Cd,0,0,1,122,-,17
CONN,1762276624.067542,CU0mkv2NrUYuYXzRU9,192.168.1.226,46267,192.168.1.1,53,udp,dns,0.013744,0,114,SHR,T,T,0,Cd,0,0,1,142,-,17
CONN,1762276627.116780,CRjyZO3xfEoR34XD8l,192.168.1.226,33796,192.168.1.1,53,udp,dns,0.020029,0,181,SHR,T,T,0,Cd,0,0,1,209,-,17
CONN,1762276627.116854,CplK4e4F6rDjwOzAl3,192.168.1.226,42852,192.168.1.1,53,udp,dns,0.020173,0,229,SHR,T,T,0,Cd,0,0,1,257,-,17
CONN,1762276627.137183,Ca6pYX2YDwtTA7HDne,192.168.1.226,41786,192.168.1.1,53,udp,dns,0.010676,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
DNS,1762276635.384675,CCBQCv137tpOdUXFvh,192.168.1.120,5353,224.0.0.251,5353,udp,0,0.000266,streaming stick 4k._airplay._tcp.local,32769,qclass-32769,33,SRV,0,NOERROR,T,F,F,F,0,x02500tw0j2g.local,120.000000,F
DNS,1762276635.384814,C5ZjcT1miTA9rUFpo1,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,0.000212,streaming stick 4k._airplay._tcp.local,32769,qclass-32769,33,SRV,0,NOERROR,T,F,F,F,0,x02500tw0j2g.local,120.000000,F
DNS,1762276627.136809,CRjyZO3xfEoR34XD8l,192.168.1.226,33796,192.168.1.1,53,udp,17060,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,mobile.events.data.trafficmanager.net,onedscolprdeus22.eastus.cloudapp.azure.com,52.168.117.174,33.000000,8.000000,3.000000,F
DNS,1762276627.137027,CplK4e4F6rDjwOzAl3,192.168.1.226,42852,192.168.1.1,53,udp,7885,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,mobile.events.data.trafficmanager.net,onedscolprdcus04.centralus.cloudapp.azure.com,119.000000,42.000000,F
DNS,1762276627.147859,Ca6pYX2YDwtTA7HDne,192.168.1.226,41786,192.168.1.1,53,udp,65440,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276583.053539,Ca6gkf3WXm0yszRMQ1,192.168.1.226,33069,142.250.113.94,443,udp,-,0.037902,0,4497,SHR,T,F,0,Cd,0,0,10,4777,-,17
CONN,1762276643.068692,CUs92e4qsL9N7pUtAd,192.168.1.226,50454,52.205.16.9,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
CONN,1762276635.384675,CCBQCv137tpOdUXFvh,192.168.1.120,5353,224.0.0.251,5353,udp,dns,0.000266,224,0,S0,T,T,0,D,2,280,0,0,-,17
CONN,1762276635.384814,C5ZjcT1miTA9rUFpo1,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,dns,0.000212,224,0,S0,T,F,0,D,2,320,0,0,-,17
CONN,1762276641.249695,Cfz1EX3lptqjVrMV1d,192.168.1.226,54931,192.168.1.1,53,udp,dns,0.022838,0,76,SHR,T,T,0,Cd,0,0,1,104,-,17
CONN,1762276641.249767,CMwObNkBAcDChaXcd,192.168.1.226,48752,192.168.1.1,53,udp,dns,0.020998,0,110,SHR,T,T,0,Cd,0,0,1,138,-,17
DNS,1762276641.272533,Cfz1EX3lptqjVrMV1d,192.168.1.226,54931,192.168.1.1,53,udp,34114,-,signaler-pa.clients6.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.250.113.95,202.000000,F
DNS,1762276641.270765,CMwObNkBAcDChaXcd,192.168.1.226,48752,192.168.1.1,53,udp,59321,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276643.054114,CXvNd027vnbFWt6ckg,192.168.1.226,57911,192.168.1.1,53,udp,dns,0.008983,0,163,SHR,T,T,0,Cd,0,0,1,191,-,17
CONN,1762276643.054047,CVlooC17nQolKnDeVb,192.168.1.226,51035,192.168.1.1,53,udp,dns,0.009312,0,206,SHR,T,T,0,Cd,0,0,1,234,-,17
CONN,1762276643.063204,Cq2Jli4IEaZaqdw8Ha,192.168.1.226,33360,192.168.1.1,53,udp,dns,0.009785,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
DNS,1762276643.063097,CXvNd027vnbFWt6ckg,192.168.1.226,57911,192.168.1.1,53,udp,1045,-,api.honeycomb.io,-,-,-,-,0,NOERROR,F,F,F,T,0,api-eks-2.ext.prod.honeycomb.io,194.000000,F
DNS,1762276643.063359,CVlooC17nQolKnDeVb,192.168.1.226,51035,192.168.1.1,53,udp,1334,-,api.honeycomb.io,-,-,-,-,0,NOERROR,F,F,F,T,0,api-eks-2.ext.prod.honeycomb.io,52.205.16.9,107.20.175.209,52.205.43.4,54.162.87.22,34.234.1.110,52.200.252.193,54.83.55.90,100.27.56.205,119.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,F
DNS,1762276643.072989,Cq2Jli4IEaZaqdw8Ha,192.168.1.226,33360,192.168.1.1,53,udp,17510,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276664.068778,CKy2Vw28NOh0pPPcC7,192.168.1.226,58188,38.94.152.202,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
CONN,1762276664.048498,CdMQGE1Q67g0jVXNRi,192.168.1.226,49647,192.168.1.1,53,udp,dns,0.015009,0,81,SHR,T,T,0,Cd,0,0,1,109,-,17
DNS,1762276664.063507,CdMQGE1Q67g0jVXNRi,192.168.1.226,49647,192.168.1.1,53,udp,58449,-,rt.marphezis.com,-,-,-,-,0,NOERROR,F,F,F,T,0,seart.marphezis.com,38.94.152.202,245.000000,248.000000,F
DNS,1762276664.069373,CexCYc4XEJQr0Sstne,192.168.1.226,35339,192.168.1.1,53,udp,9250,-,rt.marphezis.com,-,-,-,-,0,NOERROR,F,F,F,T,0,seart.marphezis.com,229.000000,F
DNS,1762276664.085264,CKpQkz1U79iUTLieQ7,192.168.1.226,37092,192.168.1.1,53,udp,29814,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276664.048567,CexCYc4XEJQr0Sstne,192.168.1.226,35339,192.168.1.1,53,udp,dns,0.020806,0,147,SHR,T,T,0,Cd,0,0,1,175,-,17
CONN,1762276664.069467,CKpQkz1U79iUTLieQ7,192.168.1.226,37092,192.168.1.1,53,udp,dns,0.015797,0,130,SHR,T,T,0,Cd,0,0,1,158,-,17
CONN,1762276664.127511,C7t6BKfvQcBthGy99,192.168.1.226,58188,38.94.152.202,443,tcp,-,10.763492,0,7807,SHR,T,F,0,^hCadCf,0,0,20,8855,-,6
CONN,1762276624.068061,CPrb193RaKdVIiP3j,192.168.1.226,51622,142.250.114.95,443,udp,-,0.075726,0,8158,SHR,T,F,0,CdC,0,0,19,8690,-,17
CONN,1762276624.060663,CMrVrk4XwmoKpwm3k6,192.168.1.226,56776,142.251.116.101,443,udp,-,0.108391,0,6418,SHR,T,F,0,CdC,0,0,20,6978,-,17
CONN,1762276626.003855,Cxtj3n1NyqKUXBwbZ,192.168.1.25,138,192.168.1.255,138,udp,-,0.000038,449,0,S0,T,T,0,D,2,505,0,0,-,17
CONN,1762276626.003883,CkPAGg4bQ30JSHlK7c,192.168.1.70,138,192.168.1.255,138,udp,-,0.000046,449,0,S0,T,T,0,D,2,505,0,0,-,17
CONN,1762276614.048323,CctVyp3UbK0QXYbHX4,192.168.1.226,36477,142.250.113.94,443,udp,-,14.053343,0,4886,SHR,T,F,0,CdC,0,0,17,5362,-,17
CONN,1762276681.057275,C4mr4S2ocqpYQy8sS2,192.168.1.226,35551,192.168.1.1,53,udp,dns,0.010612,0,74,SHR,T,T,0,Cd,0,0,1,102,-,17
CONN,1762276681.057342,C3hR3g1Sb0FStws90b,192.168.1.226,53174,192.168.1.1,53,udp,dns,0.016492,0,108,SHR,T,T,0,Cd,0,0,1,136,-,17
DNS,1762276681.067887,C4mr4S2ocqpYQy8sS2,192.168.1.226,35551,192.168.1.1,53,udp,64289,-,addons-pa.clients6.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.250.113.95,33.000000,F
DNS,1762276681.073834,C3hR3g1Sb0FStws90b,192.168.1.226,53174,192.168.1.1,53,udp,23848,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
