CONN,1763591316.042355,CyPxVZ2iizz72cCXKk,192.168.50.22,6443,192.168.50.29,44044,tcp,-,0.000071,0,0,REJ,-,-,0,Hr,1,60,1,40,-
CONN,1763591316.042582,Ce8q3NlYTxsyGpI5c,10.42.1.87,40858,10.43.0.1,443,tcp,-,0.000021,0,0,RSTO,-,-,0,^hR,1,40,1,60,-
CONN,1763591316.042556,CDYx9hIQH0hHH1tO7,192.168.50.22,6443,192.168.50.29,42866,tcp,-,0.000058,0,0,REJ,-,-,0,Hr,1,60,1,40,-
CONN,1763591321.540557,CzjZn142nmwWIwGnI2,192.168.50.29,38162,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591321.578655,CnUs2uB5NwgPO5Gkd,192.168.50.29,52022,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591316.816845,CGAVgf2ckXemKeVXq1,127.0.0.1,9099,127.0.0.1,55706,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591317.734680,CHEVaC2iIAF8awgc8,10.42.1.87,45230,10.43.0.1,443,tcp,-,0.011644,0,379,RSTO,-,-,0,CfR,1,40,1,431,-
CONN,1763591317.734727,Cgy64q3M64bKc3sDGf,192.168.50.29,14052,192.168.50.22,6443,tcp,-,0.011617,0,379,RSTO,-,-,0,CfR,1,40,1,431,-
CONN,1763591312.761480,Cto2RJ2MlWBAaAwoS2,127.0.0.1,56969,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591317.994712,C0wGgW2rbArqULy7Le,10.42.1.87,8181,192.168.50.29,58914,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591318.008472,CnZP0p2USaREVLDm4,192.168.50.22,6443,192.168.50.29,48352,tcp,-,0.038666,3106,0,OTH,-,-,0,HcADc,11,3686,0,0,-
CONN,1763591323.193094,CrdAuc3aVf92aR07Hd,127.0.0.1,47710,127.0.0.1,10256,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591312.474901,Czm2xd1mD8GCWGoTF6,127.0.0.1,38396,127.0.1.1,12345,tcp,-,-,-,-,OTH,-,-,0,CcCcCcCc,0,0,0,0,-
CONN,1763591323.605666,CyVDIi3OnwXhSnzmY5,127.0.0.1,55710,127.0.0.1,9099,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591313.870984,CdJpU24rVTkZMIFQ4i,fe80::f9cf:7454:736e:360b,5353,ff02::fb,5353,udp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591319.530714,CLFi143B87eWqcAbw9,192.168.50.29,38500,10.42.1.87,8080,tcp,-,-,-,-,OTH,-,-,0,^cC,0,0,0,0,-
CONN,1763591319.857265,CdQnbf4BSfZJTN1Iuh,127.0.0.1,6443,127.0.0.1,34874,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591315.658895,Cd7KHv3YZQdQn59Xcl,10.42.1.86,35866,8.8.4.4,53,udp,dns,0.016626,0,130,SHR,-,-,0,Cd,0,0,1,158,-
CONN,1763591315.658957,CeuwCK36zSWTN35tj9,192.168.50.29,60871,8.8.4.4,53,udp,dns,0.016528,0,130,SHR,-,-,0,Cd,0,0,1,158,-
CONN,1763591325.670673,CfVo5g3UPscRN0MY1f,192.168.50.29,52024,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591315.676748,Cc8ObZ2FGw2vbCyEK8,10.42.1.86,37404,10.43.0.10,53,udp,dns,0.032084,0,140,SHR,-,-,0,Cd,0,0,1,168,-
CONN,1763591315.676810,CE61jN13j5af2q7o36,10.42.1.86,37404,10.42.0.57,53,udp,dns,0.031996,0,140,SHR,-,-,0,Cd,0,0,1,168,-
CONN,1763591315.709384,CTGFEV24jC55O4t4rb,10.42.1.86,44249,8.8.8.8,53,udp,dns,0.013131,0,122,SHR,-,-,0,Cd,0,0,1,150,-
CONN,1763591315.709438,CdiQ7Q3iIw6fRJ5ehh,192.168.50.29,7434,8.8.8.8,53,udp,dns,0.013050,0,122,SHR,-,-,0,Cd,0,0,1,150,-
CONN,1763591315.723204,CdkOkm2yewAkoujh0f,10.42.1.86,47896,10.43.0.10,53,udp,dns,0.009024,0,136,SHR,-,-,0,Cd,0,0,1,164,-
CONN,1763591315.723268,CZ4GHH1iT92MwoLJY5,10.42.1.86,47896,10.42.0.57,53,udp,dns,0.008943,0,136,SHR,-,-,0,Cd,0,0,1,164,-
CONN,1763591315.732509,CwbRo34DgS7OaEY593,10.42.1.86,57396,8.8.8.8,53,udp,dns,0.013737,0,118,SHR,-,-,0,Cd,0,0,1,146,-
CONN,1763591315.732547,CD0cRf20s2roBqKXCh,192.168.50.29,36992,8.8.8.8,53,udp,dns,0.013661,0,118,SHR,-,-,0,Cd,0,0,1,146,-
CONN,1763591315.739456,C0g2oG4eagnjnzJZca,127.0.0.1,51742,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591315.739247,Cun4fi47s2dLNDQZRe,127.0.0.1,44409,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591315.739508,CNPtwcZ76DlUgiDDd,127.0.0.1,34972,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591315.739630,CZ59CL15Ve1gMsXp3j,127.0.0.1,44528,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591315.740415,C3kDGF1WZJYCVQm4p3,127.0.0.1,60859,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591315.740667,ClDMoqsFIaSy3wlbg,192.168.50.29,43841,192.168.50.1,53,udp,dns,0.015325,0,42,SHR,-,-,0,Cd,0,0,1,70,-
CONN,1763591315.746887,CHoajW1V4KXM0gikO,10.42.1.86,37191,10.42.0.57,53,udp,dns,0.012829,0,277,SHR,-,-,0,Cd,0,0,1,305,-
CONN,1763591315.746835,CruIYb1IKTVa3a4zjd,10.42.1.86,37191,10.43.0.10,53,udp,dns,0.012899,0,277,SHR,-,-,0,Cd,0,0,1,305,-
